h_mean,s_mean,v_mean,label_asli,prediksi,confidence,status,lighting,angle,bg,lux,img_path
75.16124674479167,249.33516927083335,127.14460286458333,680,680,100.0,Benar,yellow,birds-eye,toska,1320,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_680_yellow_birds-eye_toska_20250809_153106.jpg
75.16491536458334,249.94734049479166,126.33061197916666,680,680,100.0,Benar,yellow,birds-eye,toska,1320,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_680_yellow_birds-eye_toska_20250809_153108.jpg
74.10559895833333,250.69038411458334,125.26314453125,680,680,66.67,Benar,yellow,birds-eye,toska,1320,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_680_yellow_birds-eye_toska_20250809_153111.jpg
74.23318684895834,250.64414713541666,125.30502604166666,680,680,66.67,Benar,yellow,birds-eye,toska,1320,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_680_yellow_birds-eye_toska_20250809_153113.jpg
73.78695963541666,251.46047200520835,124.262041015625,680,470,100.0,Salah,yellow,birds-eye,toska,1320,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_680_yellow_birds-eye_toska_20250809_153114.jpg
74.650732421875,251.08603841145833,133.7714453125,680,680,100.0,Benar,yellow,birds-eye,toska,1320,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_680_yellow_birds-eye_toska_20250809_153116.jpg
42.917783203125,134.00600260416667,168.23060221354166,680,10k,100.0,Salah,yellow,high-angle,toska,1320,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_680_yellow_high-angle_toska_20250809_153205.jpg
42.922041015625,134.29748697916668,168.17724283854167,680,10k,100.0,Salah,yellow,high-angle,toska,1320,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_680_yellow_high-angle_toska_20250809_153207.jpg
43.64906901041667,139.89429036458333,160.33869140625,680,10k,100.0,Salah,yellow,high-angle,toska,1320,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_680_yellow_high-angle_toska_20250809_153208.jpg
44.464794921875,142.54828776041666,155.46882161458333,680,10k,100.0,Salah,yellow,high-angle,toska,1320,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_680_yellow_high-angle_toska_20250809_153210.jpg
45.767633463541664,141.23435221354165,154.4015625,680,10k,100.0,Salah,yellow,high-angle,toska,1320,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_680_yellow_high-angle_toska_20250809_153211.jpg
46.306966145833336,119.47671223958334,162.74215169270835,680,680,100.0,Benar,yellow,high-angle,toska,1320,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_680_yellow_high-angle_toska_20250809_153212.jpg
46.74618489583333,118.750166015625,159.637822265625,680,680,100.0,Benar,yellow,high-angle,toska,1320,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_680_yellow_high-angle_toska_20250809_153214.jpg
48.02677083333333,119.701015625,149.295947265625,680,680,100.0,Benar,yellow,high-angle,toska,1320,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_680_yellow_high-angle_toska_20250809_153220.jpg
43.54704427083333,137.91960611979167,160.83197265625,680,10k,100.0,Salah,yellow,high-angle,toska,1320,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_680_yellow_high-angle_toska_20250809_153224.jpg
47.77877604166667,120.11845377604166,150.66029296875,680,680,100.0,Benar,yellow,high-angle,toska,1320,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_680_yellow_high-angle_toska_20250809_153231.jpg
61.44666341145833,174.00361653645834,173.740380859375,680,10k,100.0,Salah,yellow,eye-level,toska,1320,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_680_yellow_eye-level_toska_20250809_153350.jpg
61.51584635416667,173.54879231770835,174.34960286458335,680,10k,100.0,Salah,yellow,eye-level,toska,1320,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_680_yellow_eye-level_toska_20250809_153353.jpg
61.458837890625,173.89442708333334,173.815322265625,680,10k,100.0,Salah,yellow,eye-level,toska,1320,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_680_yellow_eye-level_toska_20250809_153354.jpg
61.19939453125,172.05025065104167,175.286240234375,680,10k,100.0,Salah,yellow,eye-level,toska,1320,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_680_yellow_eye-level_toska_20250809_153356.jpg
60.89678059895834,169.18680013020833,178.41773111979165,680,10k,100.0,Salah,yellow,eye-level,toska,1320,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_680_yellow_eye-level_toska_20250809_153357.jpg
60.953990885416665,170.22808268229167,176.773076171875,680,10k,100.0,Salah,yellow,eye-level,toska,1320,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_680_yellow_eye-level_toska_20250809_153359.jpg
60.09385416666667,170.50454427083332,172.19923177083334,680,10k,100.0,Salah,yellow,eye-level,toska,1320,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_680_yellow_eye-level_toska_20250809_153402.jpg
61.592060546875,178.76349609375,168.87511393229167,680,10k,100.0,Salah,yellow,eye-level,toska,1320,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_680_yellow_eye-level_toska_20250809_153405.jpg
61.7483984375,177.71356119791668,168.56776692708334,680,10k,100.0,Salah,yellow,eye-level,toska,1320,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_680_yellow_eye-level_toska_20250809_153407.jpg
61.55169596354167,178.68397135416666,167.20838541666666,680,10k,100.0,Salah,yellow,eye-level,toska,1320,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_680_yellow_eye-level_toska_20250809_153412.jpg
74.38097981770834,23.520706380208335,120.768173828125,10k,680,100.0,Salah,white,birds-eye,putih,152,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_10k_white_birds-eye_putih_20250810_062617.jpg
77.2691796875,20.900266927083333,127.56717447916667,10k,680,100.0,Salah,white,birds-eye,putih,152,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_10k_white_birds-eye_putih_20250810_062626.jpg
69.92894205729166,25.53509440104167,115.68231119791666,10k,680,100.0,Salah,white,birds-eye,putih,152,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_10k_white_birds-eye_putih_20250810_062636.jpg
63.16939453125,22.04140625,124.477763671875,10k,680,100.0,Salah,white,birds-eye,putih,152,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_10k_white_birds-eye_putih_20250810_062643.jpg
80.42533203125,17.736015625,124.29464518229166,10k,10k,66.67,Benar,white,birds-eye,putih,152,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_10k_white_birds-eye_putih_20250810_062655.jpg
78.864697265625,17.641435546875,124.1370703125,10k,680,100.0,Salah,white,birds-eye,putih,152,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_10k_white_birds-eye_putih_20250810_062657.jpg
77.91801106770833,18.319391276041667,122.66154622395834,10k,680,100.0,Salah,white,birds-eye,putih,152,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_10k_white_birds-eye_putih_20250810_062659.jpg
78.63697591145834,19.588453776041668,122.71324544270833,10k,680,100.0,Salah,white,birds-eye,putih,152,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_10k_white_birds-eye_putih_20250810_063115.jpg
73.796337890625,20.56728515625,116.90693684895834,10k,680,100.0,Salah,white,birds-eye,putih,152,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_10k_white_birds-eye_putih_20250810_063124.jpg
83.49377278645834,21.29677734375,121.16619140625,10k,10k,100.0,Benar,white,birds-eye,putih,152,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_10k_white_birds-eye_putih_20250810_063128.jpg
81.55488606770834,12.71576171875,132.25246744791667,10k,10k,66.67,Benar,white,high-angle,putih,151,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_10k_white_high-angle_putih_20250810_063304.jpg
81.00801106770834,12.871090494791666,132.23377278645833,10k,10k,66.67,Benar,white,high-angle,putih,151,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_10k_white_high-angle_putih_20250810_063309.jpg
81.908671875,12.562291666666667,132.40398763020832,10k,10k,100.0,Benar,white,high-angle,putih,151,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_10k_white_high-angle_putih_20250810_063312.jpg
81.32484700520833,11.977672526041667,132.724931640625,10k,10k,66.67,Benar,white,high-angle,putih,151,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_10k_white_high-angle_putih_20250810_063314.jpg
85.61701171875,11.478636067708333,132.94386067708334,10k,10k,100.0,Benar,white,high-angle,putih,151,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_10k_white_high-angle_putih_20250810_063316.jpg
92.46052408854166,11.13708984375,131.78386067708334,10k,10k,100.0,Benar,white,high-angle,putih,151,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_10k_white_high-angle_putih_20250810_063324.jpg
97.07404296875,10.98828125,130.42671223958334,10k,10k,100.0,Benar,white,high-angle,putih,151,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_10k_white_high-angle_putih_20250810_063330.jpg
95.01161783854167,10.99228515625,130.50812174479168,10k,10k,100.0,Benar,white,high-angle,putih,151,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_10k_white_high-angle_putih_20250810_063332.jpg
90.55564778645834,11.198974609375,131.78814453125,10k,10k,100.0,Benar,white,high-angle,putih,151,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_10k_white_high-angle_putih_20250810_063338.jpg
95.77571614583333,11.532900390625,129.85932942708334,10k,10k,100.0,Benar,white,high-angle,putih,151,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_10k_white_high-angle_putih_20250810_063342.jpg
59.349039713541664,15.322483723958333,113.40429361979167,10k,470,66.67,Salah,white,eye-level,putih,152,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_10k_white_eye-level_putih_20250810_063911.jpg
57.98467122395834,15.347630208333333,113.2025,10k,680,66.67,Salah,white,eye-level,putih,152,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_10k_white_eye-level_putih_20250810_063914.jpg
58.90640625,15.067203776041667,112.11589518229167,10k,680,100.0,Salah,white,eye-level,putih,152,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_10k_white_eye-level_putih_20250810_063915.jpg
62.85786458333333,13.733307291666666,115.340751953125,10k,470,100.0,Salah,white,eye-level,putih,152,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_10k_white_eye-level_putih_20250810_063919.jpg
64.195849609375,15.315953776041667,106.86590494791666,10k,680,100.0,Salah,white,eye-level,putih,152,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_10k_white_eye-level_putih_20250810_063924.jpg
64.36321614583333,13.427838541666667,115.708408203125,10k,470,100.0,Salah,white,eye-level,putih,152,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_10k_white_eye-level_putih_20250810_063932.jpg
63.442327473958336,13.350696614583333,116.307236328125,10k,470,100.0,Salah,white,eye-level,putih,152,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_10k_white_eye-level_putih_20250810_063934.jpg
78.53932291666666,12.588597005208333,122.36799479166666,10k,10k,100.0,Benar,white,eye-level,putih,152,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_10k_white_eye-level_putih_20250810_064014.jpg
78.53761393229166,12.52572265625,122.464794921875,10k,10k,100.0,Benar,white,eye-level,putih,152,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_10k_white_eye-level_putih_20250810_064015.jpg
77.59562174479167,12.501803385416666,122.58201822916666,10k,10k,66.67,Benar,white,eye-level,putih,152,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_10k_white_eye-level_putih_20250810_064020.jpg
68.31048828125,20.398974609375,112.06343424479167,470,680,100.0,Salah,white,birds-eye,putih,151,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_470_white_birds-eye_putih_20250810_064509.jpg
64.04381510416667,22.296373697916668,106.00259765625,470,680,100.0,Salah,white,birds-eye,putih,151,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_470_white_birds-eye_putih_20250810_064511.jpg
56.400791015625,22.9940625,116.74630859375,470,680,100.0,Salah,white,birds-eye,putih,151,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_470_white_birds-eye_putih_20250810_064514.jpg
68.31908528645833,26.001800130208334,105.77296549479166,470,680,100.0,Salah,white,birds-eye,putih,151,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_470_white_birds-eye_putih_20250810_064518.jpg
72.10112955729167,22.824514973958333,126.81907877604166,470,680,100.0,Salah,white,birds-eye,putih,151,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_470_white_birds-eye_putih_20250810_064526.jpg
70.52429361979166,19.228922526041668,124.04383138020833,470,680,100.0,Salah,white,birds-eye,putih,151,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_470_white_birds-eye_putih_20250810_064533.jpg
74.10135416666667,21.73675455729167,128.969033203125,470,680,100.0,Salah,white,birds-eye,putih,151,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_470_white_birds-eye_putih_20250810_064536.jpg
72.32180338541667,20.109632161458332,128.76575520833333,470,680,100.0,Salah,white,birds-eye,putih,151,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_470_white_birds-eye_putih_20250810_064540.jpg
62.18873697916667,20.086236979166667,119.47320963541667,470,680,100.0,Salah,white,birds-eye,putih,151,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_470_white_birds-eye_putih_20250810_064543.jpg
61.96916341145833,20.956276041666666,119.84451497395834,470,680,100.0,Salah,white,birds-eye,putih,151,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_470_white_birds-eye_putih_20250810_064547.jpg
75.62162434895833,11.570699869791667,123.92626953125,470,680,100.0,Salah,white,high-angle,putih,151,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_470_white_high-angle_putih_20250810_064712.jpg
78.93242838541667,11.260758463541666,124.59168619791667,470,10k,100.0,Salah,white,high-angle,putih,151,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_470_white_high-angle_putih_20250810_064714.jpg
80.65501302083334,11.118509114583333,125.21099609375,470,10k,100.0,Salah,white,high-angle,putih,151,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_470_white_high-angle_putih_20250810_064717.jpg
99.88453450520834,12.140358072916667,123.80486653645833,470,470,100.0,Benar,white,high-angle,putih,151,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_470_white_high-angle_putih_20250810_064723.jpg
99.851259765625,12.345833333333333,122.32943684895834,470,470,100.0,Benar,white,high-angle,putih,151,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_470_white_high-angle_putih_20250810_064725.jpg
99.66678059895834,12.082594401041666,123.27443684895833,470,470,100.0,Benar,white,high-angle,putih,151,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_470_white_high-angle_putih_20250810_064726.jpg
99.10958333333333,12.103688151041666,123.43152994791667,470,470,100.0,Benar,white,high-angle,putih,151,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_470_white_high-angle_putih_20250810_064727.jpg
98.6826171875,12.090091145833334,123.59777669270834,470,470,100.0,Benar,white,high-angle,putih,151,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_470_white_high-angle_putih_20250810_064728.jpg
101.02791015625,12.249085286458333,123.44061848958333,470,470,100.0,Benar,white,high-angle,putih,151,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_470_white_high-angle_putih_20250810_064732.jpg
100.209794921875,12.195677083333333,123.61025390625,470,470,100.0,Benar,white,high-angle,putih,151,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_470_white_high-angle_putih_20250810_064733.jpg
57.83078125,13.138404947916667,114.55516927083333,470,470,100.0,Benar,white,eye-level,putih,150,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_470_white_eye-level_putih_20250810_064922.jpg
57.99485026041667,13.192613932291666,114.28510091145833,470,470,100.0,Benar,white,eye-level,putih,150,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_470_white_eye-level_putih_20250810_064923.jpg
60.749957682291665,12.644274088541666,116.922080078125,470,470,100.0,Benar,white,eye-level,putih,150,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_470_white_eye-level_putih_20250810_064926.jpg
60.958981119791666,12.70828125,117.3415234375,470,470,100.0,Benar,white,eye-level,putih,150,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_470_white_eye-level_putih_20250810_064928.jpg
61.799915364583335,12.626604817708333,117.33576171875,470,470,100.0,Benar,white,eye-level,putih,150,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_470_white_eye-level_putih_20250810_064929.jpg
62.04999674479166,12.589469401041667,117.80398111979167,470,470,100.0,Benar,white,eye-level,putih,150,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_470_white_eye-level_putih_20250810_064931.jpg
62.830966796875,12.803486328125,118.34409505208333,470,470,100.0,Benar,white,eye-level,putih,150,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_470_white_eye-level_putih_20250810_064934.jpg
59.299830729166665,13.286575520833333,113.194609375,470,470,100.0,Benar,white,eye-level,putih,150,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_470_white_eye-level_putih_20250810_064937.jpg
59.447861328125,13.505445963541666,112.29509765625,470,470,100.0,Benar,white,eye-level,putih,150,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_470_white_eye-level_putih_20250810_064938.jpg
60.84098958333333,12.896471354166666,114.37965169270834,470,470,100.0,Benar,white,eye-level,putih,150,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_470_white_eye-level_putih_20250810_064941.jpg
52.90653971354167,24.889036458333333,126.42917643229167,680,680,100.0,Benar,white,birds-eye,putih,152,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_680_white_birds-eye_putih_20250810_065127.jpg
50.782887369791666,26.346067708333333,123.114169921875,680,680,100.0,Benar,white,birds-eye,putih,152,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_680_white_birds-eye_putih_20250810_065128.jpg
49.209527994791664,30.02201171875,115.63946940104167,680,680,100.0,Benar,white,birds-eye,putih,152,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_680_white_birds-eye_putih_20250810_065130.jpg
71.06123697916667,19.573570963541666,131.30978190104167,680,680,100.0,Benar,white,birds-eye,putih,152,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_680_white_birds-eye_putih_20250810_065131.jpg
67.68628255208333,22.540423177083333,124.85291015625,680,680,100.0,Benar,white,birds-eye,putih,152,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_680_white_birds-eye_putih_20250810_065133.jpg
74.225947265625,18.867802734375,133.18663411458334,680,10k,66.67,Salah,white,birds-eye,putih,152,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_680_white_birds-eye_putih_20250810_065138.jpg
70.87154622395833,19.92359375,130.10315755208333,680,680,100.0,Benar,white,birds-eye,putih,152,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_680_white_birds-eye_putih_20250810_065140.jpg
69.61033528645834,20.198922526041667,129.90380533854167,680,680,100.0,Benar,white,birds-eye,putih,152,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_680_white_birds-eye_putih_20250810_065142.jpg
70.39204752604167,20.2718359375,129.46535807291667,680,680,100.0,Benar,white,birds-eye,putih,152,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_680_white_birds-eye_putih_20250810_065143.jpg
67.79527669270833,22.118111979166667,125.05292643229167,680,680,100.0,Benar,white,birds-eye,putih,152,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_680_white_birds-eye_putih_20250810_065145.jpg
51.27600260416666,13.315068359375,117.83579752604167,680,470,100.0,Salah,white,high-angle,putih,152,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_680_white_high-angle_putih_20250810_065311.jpg
50.421702473958334,13.360201822916666,117.90420572916666,680,470,100.0,Salah,white,high-angle,putih,152,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_680_white_high-angle_putih_20250810_065311.jpg
55.13511393229167,12.380771484375,120.26468424479167,680,470,100.0,Salah,white,high-angle,putih,152,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_680_white_high-angle_putih_20250810_065331.jpg
57.320146484375,12.214934895833334,121.87949869791667,680,470,100.0,Salah,white,high-angle,putih,152,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_680_white_high-angle_putih_20250810_065332.jpg
92.66300455729167,10.95548828125,127.6163671875,680,10k,100.0,Salah,white,high-angle,putih,152,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_680_white_high-angle_putih_20250810_065341.jpg
92.85,11.324847005208333,126.89180989583333,680,470,100.0,Salah,white,high-angle,putih,152,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_680_white_high-angle_putih_20250810_065342.jpg
89.44599609375,11.613951822916667,124.1945703125,680,10k,100.0,Salah,white,high-angle,putih,152,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_680_white_high-angle_putih_20250810_065344.jpg
74.053671875,11.574908854166667,123.217255859375,680,680,100.0,Benar,white,high-angle,putih,152,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_680_white_high-angle_putih_20250810_065348.jpg
72.83457356770833,11.703863932291666,123.612001953125,680,680,100.0,Benar,white,high-angle,putih,152,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_680_white_high-angle_putih_20250810_065350.jpg
74.089892578125,11.67904296875,123.730625,680,680,100.0,Benar,white,high-angle,putih,152,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_680_white_high-angle_putih_20250810_065351.jpg
93.581552734375,14.016682942708334,121.91881510416667,680,470,100.0,Salah,white,eye-level,putih,152,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_680_white_eye-level_putih_20250810_065545.jpg
92.24837890625,14.956080729166667,119.14868489583333,680,470,100.0,Salah,white,eye-level,putih,152,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_680_white_eye-level_putih_20250810_065548.jpg
96.989541015625,13.090475260416667,122.25652669270833,680,470,100.0,Salah,white,eye-level,putih,152,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_680_white_eye-level_putih_20250810_065553.jpg
96.395634765625,13.179283854166666,121.36145182291666,680,470,100.0,Salah,white,eye-level,putih,152,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_680_white_eye-level_putih_20250810_065554.jpg
85.41560546875,13.616552734375,126.89714518229167,680,10k,100.0,Salah,white,eye-level,putih,152,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_680_white_eye-level_putih_20250810_065615.jpg
84.37634440104166,13.578792317708333,126.7573828125,680,10k,100.0,Salah,white,eye-level,putih,152,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_680_white_eye-level_putih_20250810_065616.jpg
83.04115885416667,13.72169921875,123.82465169270833,680,10k,100.0,Salah,white,eye-level,putih,152,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_680_white_eye-level_putih_20250810_065620.jpg
81.42281575520833,16.925338541666665,123.420498046875,680,10k,100.0,Salah,white,eye-level,putih,152,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_680_white_eye-level_putih_20250810_065623.jpg
81.63779947916667,15.664134114583334,121.13462565104167,680,10k,100.0,Salah,white,eye-level,putih,152,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_680_white_eye-level_putih_20250810_065634.jpg
81.12982421875,15.549967447916666,121.230439453125,680,10k,100.0,Salah,white,eye-level,putih,152,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_680_white_eye-level_putih_20250810_065636.jpg
60.737861328125,65.46384765625,68.15698893229167,10k,680,100.0,Salah,white,birds-eye,hitam,145,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_10k_white_birds-eye_hitam_20250810_070409.jpg
60.265081380208336,64.42682942708333,70.29085611979167,10k,680,100.0,Salah,white,birds-eye,hitam,145,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_10k_white_birds-eye_hitam_20250810_070412.jpg
53.923974609375,64.36014973958333,65.68707356770834,10k,680,100.0,Salah,white,birds-eye,hitam,145,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_10k_white_birds-eye_hitam_20250810_070417.jpg
54.428095703125,62.010107421875,61.033688151041666,10k,10k,100.0,Benar,white,birds-eye,hitam,145,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_10k_white_birds-eye_hitam_20250810_070420.jpg
52.854654947916664,61.390514322916665,59.9619921875,10k,10k,100.0,Benar,white,birds-eye,hitam,145,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_10k_white_birds-eye_hitam_20250810_070421.jpg
53.087945963541664,60.511175130208336,57.577906901041665,10k,10k,100.0,Benar,white,birds-eye,hitam,145,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_10k_white_birds-eye_hitam_20250810_070423.jpg
53.721868489583336,61.13470377604167,57.9501171875,10k,10k,100.0,Benar,white,birds-eye,hitam,145,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_10k_white_birds-eye_hitam_20250810_070424.jpg
54.07467122395833,61.78765950520833,57.30535807291667,10k,10k,100.0,Benar,white,birds-eye,hitam,145,C:\Users\LENOVO\Desktop\resistor-reader\dataset\uji_coba\images\uji_10k_white_birds-eye_hitam_20250810_070425.jpg
